DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,Attempt,Arrest,LarcenyCode,FID
2020/10/23 04:00:00+00,2235,2243,900 MILTON AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,4522
2020/10/24 04:00:00+00,920,928,200 KELLOGG ST     ,BURGLARY, ,Yes,N/A,4523
2020/10/24 04:00:00+00,1239,1239,900 BURNET AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,4524
2020/10/24 04:00:00+00,1330,1330,1000 WILLIS AV     ,AGGRAVATED ASSAULT, ,,N/A,4525
2020/10/24 04:00:00+00,1000,1900,1 DESTINY USA DR,AGGRAVATED ASSAULT, ,,N/A,4526
2020/10/25 04:00:00+00,1300,1100,100 HERBST AV     ,BURGLARY, ,,N/A,4527
2020/10/25 04:00:00+00,1745,1803,4400 S  SALINA ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4528
2020/10/25 04:00:00+00,2230,2233,200 WOODBINE AV     ,BURGLARY, ,Yes,N/A,4529
2020/10/25 04:00:00+00,140,144,200 WOODBINE AV     ,ROBBERY, ,,N/A,4530
2020/10/26 04:00:00+00,2330,2330,800 N  TOWNSEND ST     ,RAPE, ,,N/A,4531
2020/12/22 05:00:00+00,1530,1900,200 FOREST AV     ,LARCENY, ,,Of MV Parts/Accessories,4532
2020/10/27 04:00:00+00,1030,1030,200 FITCH ST     ,AGGRAVATED ASSAULT, ,,N/A,4533
2020/09/01 04:00:00+00,1100,1100,200 W  SENECA TPKE   ,LARCENY, ,,Of Bicycle,4534
2020/11/13 05:00:00+00,806,806,700 JAMES ST     ,AGGRAVATED ASSAULT, ,,N/A,4535
2020/12/04 05:00:00+00,130,130,300 S  GEDDES ST     ,AGGRAVATED ASSAULT, ,,N/A,4536
2020/01/13 05:00:00+00,1315,1315,400 DELAWARE ST     ,ROBBERY, ,,Pocket Picking,4537
2020/10/27 04:00:00+00,2305,2305,400 E  BRIGHTON AV     ,BURGLARY,A,,N/A,4538
2020/09/05 04:00:00+00,1645,449,0         ,LARCENY, ,,Of Bicycle,4539
2020/11/13 05:00:00+00,1255,1255,1000 BUTTERNUT ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4540
2020/12/04 05:00:00+00,1752,1727,400 OAKWOOD AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,4541
2020/12/20 05:00:00+00,323,323,200 FENWAY DR     ,BURGLARY, ,,N/A,4542
2020/01/19 05:00:00+00,1949,1951,700 KIRKPATRICK ST     ,ROBBERY, ,,Pocket Picking,4543
2020/10/28 04:00:00+00,2330,148,500 CARBON ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4544
2020/09/11 04:00:00+00,434,440,400 N  FRANKLIN ST     ,LARCENY, ,,Of Bicycle,4545
2020/11/13 05:00:00+00,2200,2200,1600 W  GENESEE ST     ,BURGLARY, ,Yes,N/A,4546
2020/12/20 05:00:00+00,1510,1510,700 S  SALINA ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4547
2020/12/04 05:00:00+00,1741,1741,700 JAMES ST     ,AGGRAVATED ASSAULT, ,,N/A,4548
2020/12/21 05:00:00+00,400,406,100 RONEY LN     ,AGGRAVATED ASSAULT, ,Yes,N/A,4549
2020/01/22 05:00:00+00,224,224,1000 S  CLINTON ST     ,LARCENY, ,Yes,Pocket Picking,4550
2020/09/14 04:00:00+00,2100,730,500 S  BEECH ST     ,LARCENY, ,,Of Bicycle,4551
2020/12/05 05:00:00+00,539,539,200 E  KENNEDY ST     ,BURGLARY, ,,N/A,4552
2020/12/22 05:00:00+00,336,336,700 BUTTERNUT ST     ,AGGRAVATED ASSAULT, ,,N/A,4553
2020/10/28 04:00:00+00,0,0,300 CARLTON RD     ,ROBBERY,A,Yes,N/A,4554
2020/11/14 05:00:00+00,400,412,200 W  LAFAYETTE AV     ,AGGRAVATED ASSAULT, ,,N/A,4555
2020/09/17 04:00:00+00,100,1900,400 WESTCOTT ST     ,LARCENY, ,,Of Bicycle,4556
2020/12/06 05:00:00+00,150,150,1000 PARK ST     ,BURGLARY,A,Yes,N/A,4557
2020/12/22 05:00:00+00,600,600,300 VILLAGE DR     ,AGGRAVATED ASSAULT, ,Yes,N/A,4558
2020/11/15 05:00:00+00,425,425,0 CENTENNIAL DR     ,AGGRAVATED ASSAULT, ,Yes,N/A,4559
2020/02/06 05:00:00+00,2020,2020,2300 LODI ST     ,ROBBERY, ,,Pocket Picking,4560
2020/10/29 04:00:00+00,255,259,100 SPRING ST     ,BURGLARY, ,Yes,N/A,4561
2020/09/17 04:00:00+00,1450,950,500 WALNUT AVE    ,LARCENY, ,,Of Bicycle,4562
2020/12/06 05:00:00+00,230,230,200 W  LAFAYETTE ST     ,AGGRAVATED ASSAULT, ,,N/A,4563
2020/12/23 05:00:00+00,1720,1720,900 KIRKPATRICK ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4564
2020/11/15 05:00:00+00,930,930,4900 BROAD RD     ,AGGRAVATED ASSAULT, ,,N/A,4565
2020/02/13 05:00:00+00,1200,1200,400 PLUM ST     ,LARCENY, ,,Pocket Picking,4566
2020/10/30 04:00:00+00,59,104,100 VALLEY DR     ,BURGLARY, ,,N/A,4567
2020/09/17 04:00:00+00,1525,952,200 ONONDAGA AVE    ,LARCENY, ,,Of Bicycle,4568
2020/12/06 05:00:00+00,452,452,200 OAKWOOD AV     ,AGGRAVATED ASSAULT, ,,N/A,4569
2020/12/24 05:00:00+00,445,445,100 STRAND PL     ,AGGRAVATED ASSAULT, ,,N/A,4570
2020/11/15 05:00:00+00,530,1103,600 RICHMOND AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,4571
2020/02/15 05:00:00+00,2037,2037,300 SOUTH AV     ,LARCENY, ,,Pocket Picking,4572
2020/10/30 04:00:00+00,147,147,700 W  ONONDAGA ST     ,AGGRAVATED ASSAULT, ,,N/A,4573
2020/09/17 04:00:00+00,2000,954,800 EUCLID AVE    ,LARCENY, ,,Of Bicycle,4574
2020/12/06 05:00:00+00,1840,1840,700 JAMES ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4575
2020/12/25 05:00:00+00,500,500,0 POND ST     ,AGGRAVATED ASSAULT, ,,N/A,4576
2020/11/15 05:00:00+00,2338,2338,100 N  GEDDES ST     ,BURGLARY, ,,N/A,4577
2020/04/05 04:00:00+00,1800,1800,300 SLOCUM AV     ,ROBBERY, ,,Pocket Picking,4578
2020/10/30 04:00:00+00,1425,1432,300 SHONNARD ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4579
2020/09/22 04:00:00+00,1800,500,900 VALLEY DR     ,LARCENY, ,,Of Bicycle,4580
2020/12/09 05:00:00+00,250,252,100 ROCKLAND AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,4581
2020/12/27 05:00:00+00,1322,1322,100 HUNTER AV     ,BURGLARY,A,,N/A,4582
2020/11/16 05:00:00+00,1652,1654,100 BERWYN AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,4583
2020/04/26 04:00:00+00,2115,2115,0 CENTENNIAL DR     ,ROBBERY, ,,Pocket Picking,4584
2020/10/30 04:00:00+00,1148,1148,700 JAMES ST     ,BURGLARY, ,,N/A,4585
2020/09/23 04:00:00+00,1647,1650,100 SIMS DR     ,LARCENY, ,,Of Bicycle,4586
2020/12/09 05:00:00+00,330,356,500 DELAWARE ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4587
2020/12/28 05:00:00+00,325,325,600 MILTON AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,4588
2020/11/17 05:00:00+00,320,324,200 PUTNAM ST     ,AGGRAVATED ASSAULT,A,Yes,N/A,4589
2020/06/08 04:00:00+00,1320,1320,500 S  SALINA ST     ,ROBBERY, ,,Pocket Picking,4590
2020/10/30 04:00:00+00,1739,1739,300 POND ST     ,AGGRAVATED ASSAULT, ,,N/A,4591
2020/09/25 04:00:00+00,1600,1630,700 ACKERMAN AV     ,LARCENY, ,,Of Bicycle,4592
2020/12/09 05:00:00+00,2250,2250,600 W  ONONDAGA ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4593
2020/12/28 05:00:00+00,1635,1635,2200 E  GENESEE ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4594
2020/11/17 05:00:00+00,2100,500,500 S  CLINTON ST     ,RAPE, ,,N/A,4595
2020/06/09 04:00:00+00,2120,2120,400 E  DIVISION ST     ,LARCENY, ,,Pocket Picking,4596
2020/10/30 04:00:00+00,1819,1752,400 WINTON ST     ,BURGLARY, ,Yes,N/A,4597
2020/09/28 04:00:00+00,30,130,500 WALNUT AV     ,LARCENY, ,,Of Bicycle,4598
2020/12/10 05:00:00+00,2358,1,100 DICKERSON ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4599
2020/01/03 05:00:00+00,1830,1945,1200 E  COLVIN ST     ,LARCENY, ,,Of Bicycle,4600
2020/11/18 05:00:00+00,1910,1930,100 WARHAM ST     ,AGGRAVATED ASSAULT, ,,N/A,4601
2020/06/23 04:00:00+00,1525,1525,500 W  ONONDAGA ST     ,LARCENY, ,,Pocket Picking,4602
2020/10/30 04:00:00+00,2258,2316,100 STEWART CT     ,AGGRAVATED ASSAULT, ,,N/A,4603
2020/10/31 04:00:00+00,130,130,100 MARY ST     ,AGGRAVATED ASSAULT, ,,N/A,4604
2020/10/31 04:00:00+00,420,420,1400 MIDLAND AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,4605
2020/10/31 04:00:00+00,638,715,100 W  OSTRANDER AV     ,BURGLARY, ,Yes,N/A,4606
2020/10/31 04:00:00+00,1719,1719,200 CANNON ST     ,BURGLARY, ,,N/A,4607
2020/10/31 04:00:00+00,1923,1923,200 TAFT AV     ,BURGLARY, ,Yes,N/A,4608
2020/10/31 04:00:00+00,2337,2337,0 COSTELLO CT     ,AGGRAVATED ASSAULT, ,Yes,N/A,4609
2020/11/01 04:00:00+00,126,126,100 RONEY LN     ,AGGRAVATED ASSAULT, ,,N/A,4610
2020/11/01 04:00:00+00,730,730,700 JAMES ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4611
2020/11/01 04:00:00+00,900,930,800 W  BELDEN AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,4612
2020/11/01 04:00:00+00,1311,1311,1200 BUTTERNUT ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4613
2020/11/01 04:00:00+00,0,0,2000 S  SALINA ST     ,RAPE, ,,N/A,4614
2020/11/02 05:00:00+00,1200,1200,400 GREENWOOD PL     ,AGGRAVATED ASSAULT, ,Yes,N/A,4615
2020/11/03 05:00:00+00,1900,1120,300 W  FAYETTE ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4616
2020/11/03 05:00:00+00,2027,2027,100 TYLER CT     ,AGGRAVATED ASSAULT, ,Yes,N/A,4617
2020/11/03 05:00:00+00,2049,2049,2300 S  SALINA ST     ,RAPE, ,,N/A,4618
2020/11/04 05:00:00+00,947,947,1100 BELLEVUE AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,4619
2020/11/04 05:00:00+00,1516,1516,200 MOORE AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,4620
2020/11/04 05:00:00+00,2028,2028,1400 MIDLAND ST   ,AGGRAVATED ASSAULT, ,Yes,N/A,4621
2020/11/05 05:00:00+00,56,56,1800 N  SALINA ST     ,BURGLARY, ,,N/A,4622
2020/11/05 05:00:00+00,1552,1552,200 KELLOGG ST     ,AGGRAVATED ASSAULT, ,,N/A,4623
2020/11/05 05:00:00+00,1858,1858,0 W  BELDEN AV   ,ROBBERY, ,,N/A,4624
2020/11/06 05:00:00+00,1600,1627,1 DESTINY USA DR,AGGRAVATED ASSAULT, ,Yes,N/A,4625
2020/11/06 05:00:00+00,1800,1800,300 HOPE AV     ,AGGRAVATED ASSAULT, ,,N/A,4626
2020/11/06 05:00:00+00,1825,1833,100 S  CARBON ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4627
2020/11/06 05:00:00+00,2223,2223,100 FAIRFIELD AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,4628
2020/11/07 05:00:00+00,16,16,2800 S  SALINA ST     ,AGGRAVATED ASSAULT, ,,N/A,4629
2020/11/07 05:00:00+00,115,115,1200 W  GENESEE ST     ,BURGLARY,A,,N/A,4630
2020/11/07 05:00:00+00,212,212,400 ELLIOTT ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4631
2020/11/07 05:00:00+00,1845,1845,100 RONEY LN     ,AGGRAVATED ASSAULT, ,,N/A,4632
2020/11/07 05:00:00+00,1800,2230,100 RONEY LN     ,BURGLARY, ,,N/A,4633
2020/11/08 05:00:00+00,931,931,100 BISHOP AV     ,AGGRAVATED ASSAULT, ,,N/A,4634
2020/11/08 05:00:00+00,1142,1132,700 JAMES ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4635
2020/11/08 05:00:00+00,2136,2136,0 UNKNOWN        ,AGGRAVATED ASSAULT, ,,N/A,4636
2020/11/08 05:00:00+00,2127,2127,200 N  TOWNSEND ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4637
2020/11/10 05:00:00+00,130,130,2400 JAMES ST     ,AGGRAVATED ASSAULT, ,,N/A,4638
2020/11/10 05:00:00+00,0,1851,100 ONONDAGA AV     ,AGGRAVATED ASSAULT, ,,N/A,4639
2020/10/01 04:00:00+00,1200,1630,1000 IRVING AV     ,LARCENY, ,,Of Bicycle,4640
2020/12/10 05:00:00+00,150,150,100 PHILLIPS RD     ,BURGLARY,A,,N/A,4641
2020/01/07 05:00:00+00,945,955,300 S  WARREN ST     ,LARCENY, ,,Of Bicycle,4642
2020/07/10 04:00:00+00,1115,1115,900 JAMES ST     ,ROBBERY, ,,Pocket Picking,4643
2020/10/03 04:00:00+00,1700,1000,1000 IRVING AV     ,LARCENY, ,,Of Bicycle,4644
2020/12/10 05:00:00+00,555,600,200 MARCELLUS ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4645
2020/01/11 05:00:00+00,800,1131,300 STADIUM PL     ,LARCENY, ,,Of Bicycle,4646
2020/07/20 04:00:00+00,429,429,500 PEARL ST     ,ROBBERY,A,,Pocket Picking,4647
2020/10/11 04:00:00+00,930,1037,400 S  SALINA ST     ,LARCENY, ,,Of Bicycle,4648
2020/12/10 05:00:00+00,1700,1627,700 JAMES ST     ,RAPE, ,,N/A,4649
2020/04/21 04:00:00+00,1350,1350,300 POND ST     ,BURGLARY, ,,Of Bicycle,4650
2020/08/08 04:00:00+00,1930,1930,300 SOUTH AV     ,ROBBERY,A,,Pocket Picking,4651
2020/10/13 04:00:00+00,1440,1440,300 STADIUM PL     ,LARCENY, ,,Of Bicycle,4652
2020/12/11 05:00:00+00,0,0,700 E  ADAMS ST     ,RAPE, ,,N/A,4653
2020/04/27 04:00:00+00,2224,2224,100 DUDLEY ST     ,ROBBERY, ,,Of Bicycle,4654
2020/11/18 05:00:00+00,2135,2150,200 SUNSTRUCK DR     ,AGGRAVATED ASSAULT, ,Yes,N/A,4655
2020/08/15 04:00:00+00,1130,1130,900 S  CLINTON ST     ,ROBBERY, ,Yes,Pocket Picking,4656
2020/10/14 04:00:00+00,1632,1639,100 COLLEGE PL     ,LARCENY, ,,Of Bicycle,4657
2020/12/11 05:00:00+00,1309,1309,300 SHUART ST     ,LARCENY, ,,N/A,4658
2020/05/24 04:00:00+00,1411,1411,900 E  GENESEE ST     ,LARCENY, ,,Of Bicycle,4659
2020/11/19 05:00:00+00,1311,1311,200 MARTIN LUTHER KING ST   E ,BURGLARY, ,Yes,N/A,4660
2020/11/20 05:00:00+00,17,17,1800 W  GENESEE ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4661
2020/11/20 05:00:00+00,115,115,100 MARK AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,4662
2020/11/20 05:00:00+00,224,224,900 N  MCBRIDE ST     ,BURGLARY, ,,N/A,4663
2020/11/20 05:00:00+00,1509,1509,600 JAMES ST     ,AGGRAVATED ASSAULT, ,,N/A,4664
2020/11/20 05:00:00+00,1951,1951,500 LEMOYNE AV     ,AGGRAVATED ASSAULT, ,,N/A,4665
2020/11/20 05:00:00+00,2328,2328,100 MERRIMAN AV     ,AGGRAVATED ASSAULT, ,,N/A,4666
2020/11/20 05:00:00+00,2348,2348,1200 S  GEDDES ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4667
2020/11/21 05:00:00+00,1900,1914,700 BEAR ST     ,AGGRAVATED ASSAULT, ,,N/A,4668
2020/11/21 05:00:00+00,1140,1145,1800 S  SALINA ST     ,AGGRAVATED ASSAULT, ,,N/A,4669
2020/11/21 05:00:00+00,1230,1230,100 BALLANTYNE RD     ,AGGRAVATED ASSAULT, ,,N/A,4670
2020/11/21 05:00:00+00,1300,1300,300 BEAR ST   W ,RAPE,A,Yes,N/A,4671
2020/11/21 05:00:00+00,1722,1722,200 LAMBRETH LN     ,BURGLARY, ,,N/A,4672
2020/11/21 05:00:00+00,2125,2125,400 SEYMOUR ST     ,AGGRAVATED ASSAULT, ,,N/A,4673
2020/11/21 05:00:00+00,2342,2342,300 AUDUBON PKWY   ,AGGRAVATED ASSAULT, ,Yes,N/A,4674
2020/11/22 05:00:00+00,310,310,1000 TYSON PL     ,AGGRAVATED ASSAULT, ,,N/A,4675
2020/11/22 05:00:00+00,1730,1730,100 SMITH LN     ,AGGRAVATED ASSAULT, ,,N/A,4676
2020/11/23 05:00:00+00,1950,1950,400 TULLY ST     ,AGGRAVATED ASSAULT, ,,N/A,4677
2020/11/23 05:00:00+00,2305,2305,3200 S  SALINA ST     ,AGGRAVATED ASSAULT, ,,N/A,4678
2020/11/23 05:00:00+00,2330,2330,500 GIFFORD ST     ,BURGLARY, ,,N/A,4679
2020/11/23 05:00:00+00,1230,1230,200 KELLOGG ST     ,AGGRAVATED ASSAULT, ,,N/A,4680
2020/11/24 05:00:00+00,1901,1902,100 W  SENECA TPKE   ,AGGRAVATED ASSAULT, ,Yes,N/A,4681
2020/11/24 05:00:00+00,2225,2225,400 RICHMOND AV     ,AGGRAVATED ASSAULT, ,,N/A,4682
2020/11/24 05:00:00+00,2300,2320,200 WOODBINE AV     ,BURGLARY, ,,N/A,4683
2020/11/24 05:00:00+00,700,800,4200 S  SALINA ST     ,AGGRAVATED ASSAULT, ,,N/A,4684
2020/11/25 05:00:00+00,500,500,1200 HARRISON ST     ,BURGLARY,A,,N/A,4685
2020/11/25 05:00:00+00,1000,1019,100 BRISTOL PL     ,AGGRAVATED ASSAULT, ,Yes,N/A,4686
2020/11/25 05:00:00+00,1543,1545,4300 S  SALINA ST     ,AGGRAVATED ASSAULT, ,,N/A,4687
2020/11/26 05:00:00+00,450,456,2000 SOUTH AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,4688
2020/11/26 05:00:00+00,457,458,700 PARK AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,4689
2020/11/26 05:00:00+00,848,852,500 POND ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,4690
2020/11/26 05:00:00+00,1008,1012,200 HAWLEY AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,4691
2020/11/26 05:00:00+00,1331,1331,2500 ERIE BLVD E ,BURGLARY,A,Yes,N/A,4692
2020/11/26 05:00:00+00,1955,1955,2000 S  SALINA ST   ,AGGRAVATED ASSAULT, ,,N/A,4693
2020/11/27 05:00:00+00,1045,1045,100 GREENLAND DR     ,AGGRAVATED ASSAULT, ,,N/A,4694
2020/10/23 04:00:00+00,1310,1314,700 BUTTERNUT ST     ,ROBBERY, ,,Of Bicycle,4695
2020/09/15 04:00:00+00,1650,1650,1200 ALMOND ST     ,LARCENY, ,Yes,Pocket Picking,4696
2020/12/11 05:00:00+00,2235,2235,0 S  SALINA ST AT W BORDEN AV     ,AGGRAVATED ASSAULT, ,,N/A,4697
2020/05/27 04:00:00+00,730,800,300 MONTGOMERY ST     ,LARCENY, ,,Of Bicycle,4698
2020/10/27 04:00:00+00,1200,1500,200 LENOX AV     ,LARCENY, ,,Of Bicycle,4699
2020/09/18 04:00:00+00,2300,2310,2200 S  SALINA ST     ,ROBBERY, ,,Pocket Picking,4700
2020/12/11 05:00:00+00,1718,1718,700 IRVING AV     ,AGGRAVATED ASSAULT, ,,N/A,4701
2020/05/27 04:00:00+00,2330,1934,1300 N  STATE ST     ,BURGLARY, ,,Of Bicycle,4702
2020/11/06 05:00:00+00,1400,1100,900 MADISON ST     ,LARCENY, ,,Of Bicycle,4703
2020/09/27 04:00:00+00,1441,1441,800 BURNET AV     ,ROBBERY, ,Yes,Pocket Picking,4704
2020/12/12 05:00:00+00,1500,1126,1100 CANNON ST     ,AGGRAVATED ASSAULT, ,,N/A,4705
2020/06/22 04:00:00+00,1645,1945,700 IRVING AV     ,LARCENY, ,,Of Bicycle,4706
2020/11/19 05:00:00+00,1600,616,1 DESTINY USA DR,LARCENY, ,,Of Bicycle,4707
2020/09/27 04:00:00+00,1330,1330,1000 S  CLINTON ST     ,LARCENY, ,Yes,Pocket Picking,4708
2020/12/13 05:00:00+00,1314,1321,1200 HARRISON ST     ,BURGLARY, ,Yes,N/A,4709
2020/06/23 04:00:00+00,944,944,800 MARYLAND AVE    ,LARCENY, ,,Of Bicycle,4710
2020/11/26 05:00:00+00,445,445,700 CANAL ST     ,BURGLARY, ,,Of Bicycle,4711
2020/10/19 04:00:00+00,100,1412,0 OAK ST     ,LARCENY, ,,Pocket Picking,4712
2020/12/13 05:00:00+00,1557,1557,900 HIGHLAND ST     ,AGGRAVATED ASSAULT, ,,N/A,4713
2020/06/24 04:00:00+00,1800,2100,100 HARTSON ST     ,LARCENY, ,,Of Bicycle,4714
2020/12/04 05:00:00+00,2045,1352,1000 W  COLVIN ST     ,LARCENY, ,,Of Bicycle,4715
2020/10/24 04:00:00+00,1847,1847,1700 PARK ST     ,ROBBERY, ,,Pocket Picking,4716
2020/11/11 05:00:00+00,300,300,400 ERIE BLVD E ,LARCENY, ,,Pocket Picking,4717
2020/12/02 05:00:00+00,1820,1820,600 W  ONONDAGA ST     ,ROBBERY, ,,Pocket Picking,4718
2020/12/05 05:00:00+00,1618,1618,100 CROLY ST     ,ROBBERY, ,,Pocket Picking,4719
2020/12/20 05:00:00+00,2230,2230,800 BEAR ST     ,ROBBERY, ,,Pocket Picking,4720
2020/12/23 05:00:00+00,1752,1756,200 WOLCOTT AV     ,ROBBERY, ,Yes,Pocket Picking,4721
2020/12/27 05:00:00+00,1619,1619,300 GIFFORD ST     ,ROBBERY, ,,Pocket Picking,4722
2020/01/06 05:00:00+00,1502,1502,100 S  CARBON ST     ,LARCENY, ,,Purse Snatch,4723
2020/01/27 05:00:00+00,1830,1830,100 MARSHALL ST     ,ROBBERY, ,,Purse Snatch,4724
2020/01/31 05:00:00+00,1545,1545,100 MADISON ST     ,LARCENY, ,,Purse Snatch,4725
2020/02/19 05:00:00+00,1008,1008,100 E  GENESEE ST     ,ROBBERY, ,Yes,Purse Snatch,4726
2020/02/23 05:00:00+00,1450,1455,200 W  JEFFERSON ST     ,LARCENY, ,,Purse Snatch,4727
2020/02/26 05:00:00+00,2140,2145,1 DESTINY USA DR,LARCENY, ,,Purse Snatch,4728
2020/03/20 04:00:00+00,550,550,600 SECOND NORTH ST     ,ROBBERY, ,,Purse Snatch,4729
2020/05/09 04:00:00+00,2013,2013,300 NORTH AV     ,LARCENY, ,,Purse Snatch,4730
2020/06/18 04:00:00+00,215,230,1700 N  SALINA ST     ,ROBBERY, ,,Purse Snatch,4731
2020/06/18 04:00:00+00,215,230,1700 N  SALINA ST     ,ROBBERY,A,,Purse Snatch,4732
2020/07/01 04:00:00+00,1529,2000,400 HILLSDALE AV     ,LARCENY, ,,Purse Snatch,4733
2020/07/17 04:00:00+00,2230,26,300 FITCH ST     ,ROBBERY, ,Yes,Purse Snatch,4734
2020/07/26 04:00:00+00,1300,1300,200 E  WATER ST     ,LARCENY, ,,Purse Snatch,4735
2020/08/07 04:00:00+00,1247,1247,1100 N  SALINA ST     ,ROBBERY, ,Yes,Purse Snatch,4736
2020/08/09 04:00:00+00,2300,1221,400 S  BEECH ST     ,LARCENY, ,Yes,Purse Snatch,4737
2020/08/17 04:00:00+00,1935,1935,1400 COURT ST     ,LARCENY, ,,Purse Snatch,4738
2020/08/26 04:00:00+00,2250,2250,300 HAWLEY AVE    ,ROBBERY, ,,Purse Snatch,4739
2020/09/14 04:00:00+00,2115,2115,0 PRESIDENTIAL PL     ,ROBBERY, ,,Purse Snatch,4740
2020/09/19 04:00:00+00,730,1700,100 PIERCE ST     ,LARCENY, ,,Purse Snatch,4741
2020/11/10 05:00:00+00,40,40,300 STAFFORD AV     ,ROBBERY, ,,Purse Snatch,4742
2020/12/13 05:00:00+00,1700,1717,100 MILDRED AV     ,AGGRAVATED ASSAULT, ,,N/A,4743
2020/06/26 04:00:00+00,2100,20,1100 JAMESVILLE AV     ,BURGLARY, ,,Of Bicycle,4744
2020/12/08 05:00:00+00,2235,1530,2800 E  GENESEE ST     ,LARCENY, ,,Of Bicycle,4745
2020/12/15 05:00:00+00,411,452,100 WHITTIER AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,4746
2020/07/05 04:00:00+00,730,830,700 W  ONONDAGA ST     ,LARCENY, ,,Of Bicycle,4747
2020/01/04 05:00:00+00,300,418,300 CAYUGA ST     ,LARCENY, ,,Of MV Parts/Accessories,4748
2020/12/15 05:00:00+00,420,426,300 KRAMER DR     ,BURGLARY, ,Yes,N/A,4749
2020/07/15 04:00:00+00,1735,1735,100 CROUSE        ,LARCENY, ,,Of Bicycle,4750
2020/01/07 05:00:00+00,1500,1000,700 ERIE BLVD E ,LARCENY, ,,Of MV Parts/Accessories,4751
2020/12/15 05:00:00+00,1605,1605,200 MILTON AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,4752
2020/07/20 04:00:00+00,1119,1119,700 JAMES ST     ,LARCENY, ,,Of Bicycle,4753
2020/01/08 05:00:00+00,1830,11,400 ALLEN ST     ,LARCENY, ,,Of MV Parts/Accessories,4754
2020/12/15 05:00:00+00,2240,2240,300 ARTHUR ST     ,AGGRAVATED ASSAULT, ,,N/A,4755
2020/07/22 04:00:00+00,1300,1324,400 MAINS AVE    ,LARCENY, ,,Of Bicycle,4756
2020/01/08 05:00:00+00,20,20,800 LEMOYNE AV     ,LARCENY, ,,Of MV Parts/Accessories,4757
2020/12/15 05:00:00+00,2100,0,200 STATE FAIR BLVD   ,BURGLARY, ,,N/A,4758
2020/07/23 04:00:00+00,1657,1657,700 CANAL ST     ,LARCENY, ,,Of Bicycle,4759
2020/01/09 05:00:00+00,1620,1620,2300 GRANT BLVD   ,LARCENY, ,,Of MV Parts/Accessories,4760
2020/12/15 05:00:00+00,1935,2036,300 SPRING ST     ,BURGLARY, ,,N/A,4761
2020/07/27 04:00:00+00,1928,1928,100 BROOKLEA PL     ,BURGLARY, ,,Of Bicycle,4762
2020/01/10 05:00:00+00,230,1120,100 LENNOX AV     ,LARCENY, ,,Of MV Parts/Accessories,4763
2020/12/16 05:00:00+00,240,246,1200 BUTTERNUT ST     ,BURGLARY, ,,N/A,4764
2020/07/29 04:00:00+00,2200,1327,300 VINCENT ST     ,LARCENY, ,,Of Bicycle,4765
2020/01/11 05:00:00+00,1600,1300,200 BEATTIE ST     ,LARCENY, ,,Of MV Parts/Accessories,4766
2020/12/16 05:00:00+00,240,240,1100 LODI ST     ,BURGLARY, ,,N/A,4767
2020/08/03 04:00:00+00,1457,1458,400 N  SALINA ST     ,LARCENY, ,,Of Bicycle,4768
2020/01/26 05:00:00+00,2000,0,2000 SOUTH AV     ,LARCENY, ,,Of MV Parts/Accessories,4769
