DATE,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,QualityOfLife,FID
2017/11/09 05:00:00+00,1335,1335,500 DELAWARE ST,ALL OTHER OFFENSES,True,8875
2017/11/09 05:00:00+00,1351,1351,300 MERRIMAN AV,POSSESSION/MARIJUANA,False,8876
2017/11/09 05:00:00+00,1453,1453,300 SOUTH AV,ALL OTHER OFFENSES,True,8877
2017/11/09 05:00:00+00,1600,1600,300 SUMMIT AV,POSSESSION/USE DANGEROUS WEAPONS,True,8878
2017/11/09 05:00:00+00,1716,1716,200 MERRIMAN AV,POSSESSION/MARIJUANA,False,8879
2017/11/09 05:00:00+00,1727,1727,1900 E  FAYETTE ST,POSSESSION/USE DRUG,True,8880
2017/11/09 05:00:00+00,1752,1752,200 BARRETT ST,POSSESSION/MARIJUANA,False,8881
2017/11/09 05:00:00+00,1808,1808,100 TIOGA ST,POSSESSION/MARIJUANA,False,8882
2017/11/09 05:00:00+00,1809,1809,700 MILTON AV,SIMPLE ASSAULT,False,8883
2017/11/09 05:00:00+00,1848,1848,300 N  SALINA ST,DISORDERLY CONDUCT,True,8884
2017/11/09 05:00:00+00,1907,1907,200 E  COLVIN ST,SIMPLE ASSAULT,False,8885
2017/11/09 05:00:00+00,2116,2116,800 PARK ST,ALL OTHER OFFENSES,True,8886
2017/11/09 05:00:00+00,2200,2200,100 NELSON ST,CRIMINAL MISCHIEF,True,8887
2017/11/09 05:00:00+00,2250,2255,100 WARHAM ST,SIMPLE ASSAULT,False,8888
2017/11/09 05:00:00+00,2314,2314,1300 W  ONONDAGA ST,CRIMINAL MISCHIEF,False,8889
2017/11/09 05:00:00+00,2100,800,700 EUCLID AV,CRIMINAL MISCHIEF,True,8890
2017/11/10 05:00:00+00,40,40,400 ROBERTS AV,SIMPLE ASSAULT,False,8891
2017/11/10 05:00:00+00,129,129,300 CROSSETT ST,POSSESSION/MARIJUANA,True,8892
2017/11/10 05:00:00+00,145,145,100 MARSHALL ST,SIMPLE ASSAULT,False,8893
2017/11/10 05:00:00+00,949,949,600 ONEIDA ST,ALL OTHER OFFENSES,True,8894
2017/11/10 05:00:00+00,1254,1254,700 LODI ST,OFFN AGAINST FAMILY,False,8895
2017/11/10 05:00:00+00,1402,1402,200 STANDISH DR,SIMPLE ASSAULT,False,8896
2017/11/10 05:00:00+00,1425,1427,300 S  BEECH ST,SIMPLE ASSAULT,False,8897
2017/11/10 05:00:00+00,945,945,200 FURMAN ST,OFFN AGAINST FAMILY,False,8898
2017/11/10 05:00:00+00,1541,1645,1000 SOUTH AV,POSSESSION/MARIJUANA,False,8899
2017/11/10 05:00:00+00,1625,1625,700 S  WARREN ST,ALL OTHER OFFENSES,False,8900
2017/11/20 05:00:00+00,1639,1639,500 S  STATE ST,POSSESSION/USE DRUG,True,8901
2017/11/20 05:00:00+00,1624,1624,200 LANDON AV,CRIMINAL MISCHIEF,True,8902
2017/11/20 05:00:00+00,1715,1715,0 TEMPLE ST,ALL OTHER OFFENSES,True,8903
2017/11/20 05:00:00+00,1745,1745,100 ELIZ.BLACKWELL ST,POSSESSION/MARIJUANA,False,8904
2017/11/20 05:00:00+00,1804,1830,800 STOLP AV,POSSESSION/MARIJUANA,True,8905
2017/11/20 05:00:00+00,1813,1813,4700 ONONDAGA BLVD,OFFN AGAINST FAMILY,False,8906
2017/11/20 05:00:00+00,1848,1848,100 WIMAN AV,SIMPLE ASSAULT,False,8907
2017/11/20 05:00:00+00,1849,1849,300 ROBINSON ST,SIMPLE ASSAULT,True,8908
2017/11/20 05:00:00+00,2018,2018,200 FITCH ST,OFFN AGAINST FAMILY,False,8909
2017/11/20 05:00:00+00,2048,2048,0 BALLANTYNE RD,ALL OTHER OFFENSES,False,8910
2017/11/20 05:00:00+00,2049,2049,1400 S  SALINA ST,SIMPLE ASSAULT,False,8911
2017/11/20 05:00:00+00,2245,2245,300 W  FAYETTE ST,SIMPLE ASSAULT,False,8912
2017/11/20 05:00:00+00,2315,2315,100 SMITH LN,SIMPLE ASSAULT,False,8913
2017/11/21 05:00:00+00,143,143,0 SHONNARD ST,POSSESSION/MARIJUANA,False,8914
2017/11/21 05:00:00+00,246,246,100 LAFAYETTE RD,POSSESSION/USE DRUG,False,8915
2017/11/21 05:00:00+00,250,250,600 S  SALINA ST,CRIMINAL MISCHIEF,False,8916
2017/11/21 05:00:00+00,926,925,900 WOLF ST,SIMPLE ASSAULT,False,8917
2017/11/21 05:00:00+00,1022,1022,100 SHONNARD ST,POSSESSION/MARIJUANA,False,8918
2017/11/21 05:00:00+00,1307,1307,300 MIDLAND AV,POSSESSION/MARIJUANA,False,8919
2017/11/21 05:00:00+00,1418,1418,2200 S  SALINA ST,ALL OTHER OFFENSES,True,8920
2017/11/21 05:00:00+00,1437,1437,3900 S  SALINA ST,POSSESSION/MARIJUANA,True,8921
2017/11/21 05:00:00+00,1619,1619,1000 OAK ST,ALL OTHER OFFENSES,True,8922
2017/11/21 05:00:00+00,1637,1637,1800 ERIE BLVD E,POSSESSION/MARIJUANA,False,8923
2017/11/21 05:00:00+00,1720,1735,500 CORTLAND AV,CRIMINAL MISCHIEF,True,8924
2017/11/21 05:00:00+00,1756,1756,600 E  SENECA TPKE,SIMPLE ASSAULT,True,8925
2017/11/21 05:00:00+00,1858,1930,600 S  GEDDES ST,POSSESSION/MARIJUANA,True,8926
2017/11/21 05:00:00+00,1909,1909,1000 N  MCBRIDE ST,SIMPLE ASSAULT,False,8927
2017/11/21 05:00:00+00,1958,1958,0 DICKERSON ST,ALL OTHER OFFENSES,True,8928
2017/11/21 05:00:00+00,2000,2000,0 OTTO ST,POSSESSION/MARIJUANA,False,8929
2017/11/21 05:00:00+00,2008,2008,1800 EUCLID AV,OFFN AGAINST FAMILY,False,8930
2017/11/21 05:00:00+00,2125,2125,300 N  SALINA ST,SIMPLE ASSAULT,False,8931
2017/11/21 05:00:00+00,2326,2326,400 RICH ST,SEX OFFENSES,False,8932
2017/11/21 05:00:00+00,1710,2245,1 DESTINY USA DR,CRIMINAL MISCHIEF,True,8933
2017/11/21 05:00:00+00,1730,1730,400 WILLIS AV,SIMPLE ASSAULT,False,8934
2017/11/22 05:00:00+00,48,48,1400 S  MCBRIDE ST,POSSESSION/USE DANGEROUS WEAPONS,True,8935
2017/11/22 05:00:00+00,538,538,0 FITCH ST,POSSESSION/MARIJUANA,True,8936
2017/11/22 05:00:00+00,1103,1103,100 RONEY LN,SIMPLE ASSAULT,True,8937
2017/11/22 05:00:00+00,1330,1330,100 W  OSTRANDER AV,FRAUD,False,8938
2017/11/22 05:00:00+00,1557,1557,300 MONTGOMERY ST,CRIMINAL MISCHIEF,True,8939
2017/11/22 05:00:00+00,1629,1629,200 APPLE ST,SIMPLE ASSAULT,False,8940
2017/11/22 05:00:00+00,1643,1643,200 TALLMAN ST,SIMPLE ASSAULT,False,8941
2017/11/22 05:00:00+00,1654,1654,100 CROLY ST,OFFN AGAINST FAMILY,False,8942
2017/11/22 05:00:00+00,1714,1714,100 CROLY ST,POSSESSION/USE DRUG,False,8943
2017/11/22 05:00:00+00,1837,1837,0 E  LAUREL ST,POSSESSION/MARIJUANA,False,8944
2017/11/22 05:00:00+00,1848,1848,600 BEAR ST,SIMPLE ASSAULT,False,8945
2017/11/22 05:00:00+00,1905,1905,0 N  STATE ST,POSSESSION/MARIJUANA,False,8946
2017/11/22 05:00:00+00,1906,1906,500 SCHUYLER ST,DRIVING UNDER INFLUENCE,False,8947
2017/11/22 05:00:00+00,2031,2031,0 PARK ST,ALL OTHER OFFENSES,False,8948
2017/11/22 05:00:00+00,2103,2103,300 POND ST,POSSESSION/MARIJUANA,False,8949
2017/11/22 05:00:00+00,2220,2220,100 DABLON CT,SIMPLE ASSAULT,False,8950
2017/11/16 05:00:00+00,832,832,700 E  ADAMS ST,CRIMINAL MISCHIEF,True,8951
2017/11/16 05:00:00+00,1000,1000,300 HUDSON ST,FRAUD,True,8952
2017/11/16 05:00:00+00,1000,1000,500 GIFFORD ST,POSSESSION/MARIJUANA,True,8953
2017/11/16 05:00:00+00,800,1400,100 BALLARD AV,SIMPLE ASSAULT,False,8954
2017/11/16 05:00:00+00,0,1237,500 DUDLEY ST,CRIMINAL MISCHIEF,True,8955
2017/11/16 05:00:00+00,1445,1501,200 WALL ST,SIMPLE ASSAULT,False,8956
2017/11/16 05:00:00+00,1505,1515,200 ASH ST,OFFN AGAINST FAMILY,False,8957
2017/11/16 05:00:00+00,1546,1546,200 MARIPOSA ST,SIMPLE ASSAULT,False,8958
2017/11/16 05:00:00+00,1613,1613,100 ELK ST,SIMPLE ASSAULT,False,8959
2017/11/16 05:00:00+00,1707,1707,200 CHAVEZ TER,POSSESSION/MARIJUANA,True,8960
2017/11/16 05:00:00+00,1734,1734,3100 E  GENESEE ST,DISORDERLY CONDUCT,True,8961
2017/11/16 05:00:00+00,1755,1755,0 FITCH ST,POSSESSION/MARIJUANA,False,8962
2017/11/16 05:00:00+00,1759,1759,0 MERRIMAN AV,POSSESSION/USE DRUG,True,8963
2017/11/16 05:00:00+00,1855,1908,100 COYKENDALL AV,SIMPLE ASSAULT,False,8964
2017/11/16 05:00:00+00,2002,2002,1200 BELLEVUE AV,CRIMINAL MISCHIEF,True,8965
2017/11/16 05:00:00+00,2133,2133,100 W  PLEASANT AV,CRIMINAL MISCHIEF,True,8966
2017/11/16 05:00:00+00,2221,2221,2100 E  FAYETTE ST,POSSESSION/MARIJUANA,True,8967
2017/11/16 05:00:00+00,2316,2316,100 PARKSIDE AV,SIMPLE ASSAULT,False,8968
2017/11/16 05:00:00+00,2100,2100,1 DESTINY USA DR,FORGERY/COUNTERFEIT,False,8969
2017/11/16 05:00:00+00,2000,2000,100 WOLF ST,FORGERY/COUNTERFEIT,False,8970
2017/11/16 05:00:00+00,1500,1615,3000 MIDLAND AV,SIMPLE ASSAULT,False,8971
2017/11/17 05:00:00+00,34,34,300 CURTIS ST,SIMPLE ASSAULT,False,8972
2017/11/17 05:00:00+00,318,318,600 W  ONONDAGA ST,POSSESSION/USE DRUG,True,8973
2017/11/17 05:00:00+00,732,732,400 CARBON ST,SIMPLE ASSAULT,False,8974
2017/11/17 05:00:00+00,1125,1125,300 SLOCUM DR,ALL OTHER OFFENSES,False,8975
2017/11/17 05:00:00+00,1147,1147,600 ROBINSON ST,OFFN AGAINST FAMILY,False,8976
2017/11/17 05:00:00+00,1438,1313,100 PATTISON ST,SIMPLE ASSAULT,False,8977
2017/11/17 05:00:00+00,1330,1330,3100 E  GENESEE ST,SIMPLE ASSAULT,True,8978
2017/11/17 05:00:00+00,1354,1354,0 POND ST,POSSESSION/MARIJUANA,False,8979
2017/11/17 05:00:00+00,1345,1345,2100 S  SALINA ST,SIMPLE ASSAULT,False,8980
2017/11/17 05:00:00+00,1408,1408,300 W  KENNEDY ST,SIMPLE ASSAULT,True,8981
2017/11/17 05:00:00+00,1423,1423,1700 S  SALINA ST,OFFN AGAINST FAMILY,False,8982
2017/11/17 05:00:00+00,1200,1457,400 WOODRUFF AV,CRIMINAL MISCHIEF,True,8983
2017/11/17 05:00:00+00,1530,1530,2200 BURNET AV,CRIMINAL MISCHIEF,True,8984
2017/11/17 05:00:00+00,1810,1830,600 W  COLVIN ST,POSSESSION/MARIJUANA,False,8985
2017/11/17 05:00:00+00,1839,1839,100 FERNWOOD AV,CRIMINAL MISCHIEF,False,8986
2017/11/17 05:00:00+00,900,1700,100 MAURICE AV,SIMPLE ASSAULT,False,8987
2017/11/17 05:00:00+00,1954,1954,500 TULLY ST,POSSESSION/MARIJUANA,False,8988
2017/11/17 05:00:00+00,2248,2248,200 HIER AV,CRIMINAL MISCHIEF,True,8989
2017/11/17 05:00:00+00,2319,2319,1100 FIRST NORTH ST,SIMPLE ASSAULT,False,8990
2017/11/17 05:00:00+00,2332,2332,0 W  BISSELL ST,POSSESSION/MARIJUANA,True,8991
2017/11/18 05:00:00+00,5,5,200 HIER AV,SIMPLE ASSAULT,False,8992
2017/11/18 05:00:00+00,10,50,1100 VALLEY DR,SIMPLE ASSAULT,False,8993
2017/11/18 05:00:00+00,52,52,300 CROSSETT ST,ALL OTHER OFFENSES,True,8994
2017/11/18 05:00:00+00,133,133,200 SABINE ST,POSSESSION/USE DANGEROUS WEAPONS,True,8995
2017/11/18 05:00:00+00,239,239,100 LINWILL TER,SIMPLE ASSAULT,False,8996
2017/11/18 05:00:00+00,245,245,200 OSTROM AV,POSSESSION/MARIJUANA,True,8997
2017/11/18 05:00:00+00,530,531,100 FOREST HILL DR,CRIMINAL MISCHIEF,True,8998
2017/11/18 05:00:00+00,630,630,100 GRAND AV,CRIMINAL MISCHIEF,True,8999
2017/11/18 05:00:00+00,1234,1234,0 BURT ST,SIMPLE ASSAULT,True,9000
2017/11/22 05:00:00+00,2224,2224,200 BURNS AV,SIMPLE ASSAULT,False,9001
2017/11/22 05:00:00+00,2251,2251,1700 S  SALINA ST,OFFN AGAINST FAMILY,False,9002
2017/11/22 05:00:00+00,2330,2330,100 MAURICE AV,SIMPLE ASSAULT,False,9003
2017/11/22 05:00:00+00,2351,2351,300 CROSSETT ST,POSSESSION/MARIJUANA,True,9004
2017/11/22 05:00:00+00,725,725,1400 BURNET AV,SIMPLE ASSAULT,False,9005
2017/11/22 05:00:00+00,935,935,0 DUPLI PARK DR,CRIMINAL MISCHIEF,True,9006
2017/11/23 05:00:00+00,5,5,900 JAMES ST,SIMPLE ASSAULT,False,9007
2017/11/23 05:00:00+00,37,37,200 W  FAYETTE ST,POSSESSION/USE DANGEROUS WEAPONS,False,9008
2017/11/23 05:00:00+00,44,44,200 N  LOWELL AV,DRIVING UNDER INFLUENCE,False,9009
2017/11/23 05:00:00+00,225,225,200 TENNYSON AV,CRIMINAL MISCHIEF,True,9010
2017/11/23 05:00:00+00,249,249,900 W  LAFAYETTE AV,SIMPLE ASSAULT,False,9011
2017/11/23 05:00:00+00,424,424,100 MARY ST,SIMPLE ASSAULT,False,9012
2017/11/23 05:00:00+00,703,730,200 HAZLEWOOD AV,SIMPLE ASSAULT,False,9013
2017/11/23 05:00:00+00,2200,1124,100 JOHN ST,CRIMINAL MISCHIEF,True,9014
2017/11/23 05:00:00+00,1301,1301,200 E  WATER ST,CRIMINAL MISCHIEF,True,9015
2017/11/23 05:00:00+00,2130,1400,1100 N  GLENCOVE RD,CRIMINAL MISCHIEF,True,9016
2017/11/23 05:00:00+00,1630,1631,100 JOSEPHINE ST,SIMPLE ASSAULT,False,9017
2017/11/23 05:00:00+00,1632,1632,600 CANNON ST,CRIMINAL MISCHIEF,False,9018
2017/11/23 05:00:00+00,2130,1400,1100 N  GLENCOVE RD,CRIMINAL MISCHIEF,True,9019
2017/11/23 05:00:00+00,2130,1400,1100 N  GLENCOVE RD,CRIMINAL MISCHIEF,True,9020
2017/11/23 05:00:00+00,1847,1847,100 ROCKLAND AV,CRIMINAL MISCHIEF,False,9021
2017/11/23 05:00:00+00,2020,2045,400 S  ALVORD ST,POSSESSION/MARIJUANA,False,9022
2017/11/23 05:00:00+00,2035,2040,300 APPLE ST,SIMPLE ASSAULT,False,9023
2017/11/23 05:00:00+00,2054,2054,400 S  FRANKLIN ST,CRIMINAL MISCHIEF,True,9024
2017/11/23 05:00:00+00,2145,2145,100 RIVERDALE DR,SIMPLE ASSAULT,False,9025
2017/11/23 05:00:00+00,2204,2204,300 SEYMOUR ST,SIMPLE ASSAULT,False,9026
2017/11/23 05:00:00+00,2249,2249,300 RANDOLPH ST,SIMPLE ASSAULT,False,9027
2017/11/24 05:00:00+00,54,54,100 MINERVA ST,SIMPLE ASSAULT,False,9028
2017/11/24 05:00:00+00,1030,1030,100 BERTRAM PL,CRIMINAL MISCHIEF,True,9029
2017/11/24 05:00:00+00,1120,1122,400 PARK ST,SIMPLE ASSAULT,False,9030
2017/11/24 05:00:00+00,1249,1259,300 E  DIVISION ST,SIMPLE ASSAULT,False,9031
2017/11/24 05:00:00+00,1503,1503,0 SOUTH AV,POSSESSION/MARIJUANA,False,9032
2017/11/24 05:00:00+00,1509,1506,1100 S  TOWNSEND ST,SIMPLE ASSAULT,False,9033
2017/11/24 05:00:00+00,1555,1555,0 W  FAYETTE ST,POSSESSION/MARIJUANA,False,9034
2017/11/24 05:00:00+00,1730,1750,1100 PARK ST,POSSESSION/MARIJUANA,False,9035
2017/11/24 05:00:00+00,1812,1812,0 MIDLAND AV,POSSESSION/MARIJUANA,False,9036
2017/11/24 05:00:00+00,1815,1815,300 KIRK AV,POSSESSION/MARIJUANA,True,9037
2017/11/24 05:00:00+00,1835,1835,500 GIFFORD ST,POSSESSION/MARIJUANA,True,9038
2017/11/24 05:00:00+00,1850,1853,500 WYOMING ST,SIMPLE ASSAULT,False,9039
2017/11/24 05:00:00+00,1903,1903,300 AUDUBON PK,SIMPLE ASSAULT,False,9040
2017/11/24 05:00:00+00,1700,1900,200 SMITH RD,SIMPLE ASSAULT,False,9041
2017/11/24 05:00:00+00,2014,2014,1200 GRANT BLVD,POSSESSION/USE DRUG,False,9042
2017/11/24 05:00:00+00,2127,2127,400 FABIUS ST,SIMPLE ASSAULT,False,9043
2017/11/24 05:00:00+00,2130,2142,300 W  CALTHROP AV,CRIMINAL MISCHIEF,False,9044
2017/11/24 05:00:00+00,2222,2222,0 S  CLINTON ST,POSSESSION/MARIJUANA,True,9045
2017/11/24 05:00:00+00,2250,2250,300 CATHERINE ST,SIMPLE ASSAULT,False,9046
2017/11/24 05:00:00+00,2250,2250,300 TULLY ST,POSSESSION/USE DANGEROUS WEAPONS,True,9047
2017/11/24 05:00:00+00,2301,2301,600 RICHMOND AV,POSSESSION/USE DANGEROUS WEAPONS,True,9048
2017/11/24 05:00:00+00,2352,2352,700 BUTTERNUT ST,POSSESSION/MARIJUANA,False,9049
2017/11/24 05:00:00+00,0,0,900 MILTON AV,FRAUD,False,9050
2017/11/10 05:00:00+00,1658,1658,100 FABIUS ST,POSSESSION/USE DRUG,True,9051
2017/11/10 05:00:00+00,1737,1737,2600 GRANT BLVD,POSSESSION/MARIJUANA,False,9052
2017/11/10 05:00:00+00,1824,1824,0 ASH ST,POSSESSION/MARIJUANA,True,9053
2017/11/10 05:00:00+00,1837,1837,0 N  SALINA ST,ALL OTHER OFFENSES,False,9054
2017/11/10 05:00:00+00,1923,2000,200 FOREST AV,POSSESSION/MARIJUANA,False,9055
2017/11/10 05:00:00+00,2200,2208,200 DALE ST,SIMPLE ASSAULT,False,9056
2017/11/10 05:00:00+00,2250,2250,500 CORTLAND AV,POSSESSION/USE DRUG,False,9057
2017/11/10 05:00:00+00,2248,2248,100 MARSHALL ST,ALL OTHER OFFENSES,True,9058
2017/11/10 05:00:00+00,2339,2339,300 GIFFORD ST,POSSESSION/USE DRUG,False,9059
2017/11/11 05:00:00+00,45,50,600 E  SENECA TPKE,SIMPLE ASSAULT,False,9060
2017/11/11 05:00:00+00,125,125,500 NORTHCLIFFE RD,POSSESSION/MARIJUANA,False,9061
2017/11/11 05:00:00+00,138,138,400 FABIUS ST,POSSESSION/MARIJUANA,False,9062
2017/11/11 05:00:00+00,440,445,300 BRUCE ST,SIMPLE ASSAULT,False,9063
2017/11/11 05:00:00+00,456,456,300 CHINOOK DR,OFFN AGAINST FAMILY,False,9064
2017/11/11 05:00:00+00,500,500,300 S  SALINA ST,CRIMINAL MISCHIEF,True,9065
2017/11/11 05:00:00+00,526,526,400 HIGHLAND ST,SIMPLE ASSAULT,False,9066
2017/11/11 05:00:00+00,400,646,100 LOHER AV,SIMPLE ASSAULT,False,9067
2017/11/11 05:00:00+00,1113,1127,1300 SOUTH AV,ALL OTHER OFFENSES,False,9068
2017/11/11 05:00:00+00,2240,1423,900 ONONDAGA AV,CRIMINAL MISCHIEF,True,9069
2017/11/11 05:00:00+00,1602,1609,300 APPLE ST,SIMPLE ASSAULT,False,9070
2017/11/11 05:00:00+00,1711,1711,100 E  ONONDAGA ST,OFFN AGAINST FAMILY,False,9071
2017/11/11 05:00:00+00,1730,1730,900 IRVING AV,SIMPLE ASSAULT,False,9072
2017/11/11 05:00:00+00,1345,1500,300 GRIFFITHS ST,CRIMINAL MISCHIEF,True,9073
2017/11/11 05:00:00+00,1755,1825,1600 S  SALINA ST,POSSESSION/MARIJUANA,True,9074
2017/11/11 05:00:00+00,1911,1909,100 MAURICE AV,CRIMINAL MISCHIEF,False,9075
2017/11/11 05:00:00+00,2008,2008,2600 MIDLAND AV,POSSESSION/MARIJUANA,False,9076
2017/11/11 05:00:00+00,2128,2128,100 LIGHT CT,POSSESSION/MARIJUANA,True,9077
2017/11/11 05:00:00+00,2140,2143,200 ELMHURST AV,CRIMINAL MISCHIEF,False,9078
2017/11/11 05:00:00+00,2144,2135,400 TURTLE ST,OFFN AGAINST FAMILY,False,9079
2017/11/11 05:00:00+00,2256,2256,1000 JAMES ST,POSSESSION/MARIJUANA,False,9080
2017/11/11 05:00:00+00,2307,2307,400 S  FRANKLIN ST,POSSESSION/MARIJUANA,False,9081
2017/11/11 05:00:00+00,30,830,1100 BELLEVUE AV,CRIMINAL MISCHIEF,True,9082
2017/11/12 05:00:00+00,21,21,700 BUTTERNUT ST,ALL OTHER OFFENSES,False,9083
2017/11/12 05:00:00+00,210,210,200 JOHN ST,SIMPLE ASSAULT,False,9084
2017/11/12 05:00:00+00,627,627,300 PROSPECT AV,OFFN AGAINST FAMILY,False,9085
2017/11/12 05:00:00+00,1700,1123,1300 BUTTERNUT ST,CRIMINAL MISCHIEF,True,9086
2017/11/12 05:00:00+00,1625,1625,0 SOUTH AV,POSSESSION/MARIJUANA,False,9087
2017/11/12 05:00:00+00,1122,1122,100 THURGOOD TER,SIMPLE ASSAULT,False,9088
2017/11/12 05:00:00+00,1934,1934,2000 E  GENESEE ST,CRIMINAL MISCHIEF,True,9089
2017/11/12 05:00:00+00,1945,1945,1900 LODI ST,CRIMINAL MISCHIEF,True,9090
2017/11/12 05:00:00+00,2100,2100,300 MILDRED AV,CRIMINAL MISCHIEF,True,9091
2017/11/12 05:00:00+00,2150,2150,800 S  STATE ST,OFFN AGAINST FAMILY,False,9092
2017/11/12 05:00:00+00,2220,2220,800 S  STATE ST,SIMPLE ASSAULT,False,9093
2017/11/12 05:00:00+00,1650,1851,100 ROBERTS AV,CRIMINAL MISCHIEF,True,9094
2017/11/13 05:00:00+00,722,722,300 HIAWATHA BLVD W,CRIMINAL MISCHIEF,True,9095
2017/11/13 05:00:00+00,800,800,100 GRAND AV,SIMPLE ASSAULT,False,9096
2017/11/13 05:00:00+00,920,920,1400 S  SALINA BLUE STAR,ALL OTHER OFFENSES,True,9097
2017/11/13 05:00:00+00,1031,1031,300 FURMAN ST,POSSESSION/MARIJUANA,False,9098
2017/11/13 05:00:00+00,1251,1251,100 S  LOWELL AV,CRIMINAL MISCHIEF,True,9099
2017/11/13 05:00:00+00,1430,1604,400 S  BEECH ST,CRIMINAL MISCHIEF,False,9100
2017/11/13 05:00:00+00,1611,1604,200 SENECA DR,SIMPLE ASSAULT,False,9101
2017/11/13 05:00:00+00,1650,1650,700 BURNET AV,FRAUD,False,9102
2017/11/13 05:00:00+00,2059,2057,100 W  CALTHROP AV,SIMPLE ASSAULT,False,9103
2017/11/13 05:00:00+00,2135,2135,1100 S  MCBRIDE ST,DRIVING UNDER INFLUENCE,False,9104
2017/11/13 05:00:00+00,2137,2137,1000 COL EILEEN COLLINS BLVD,ALL OTHER OFFENSES,False,9105
2017/11/13 05:00:00+00,2151,2151,1000 COL EILEEN COLLINS BLVD,ALL OTHER OFFENSES,False,9106
2017/11/13 05:00:00+00,2325,2325,300 BLK OF CLEVELAND AV,CRIMINAL MISCHIEF,True,9107
2017/11/13 05:00:00+00,2333,2333,1000 S  CLINTON ST,CRIMINAL MISCHIEF,True,9108
2017/11/13 05:00:00+00,1600,700,500 SOLAR ST,CRIMINAL MISCHIEF,True,9109
2017/11/14 05:00:00+00,319,319,0 S  GEDDES ST,ALL OTHER OFFENSES,True,9110
2017/11/14 05:00:00+00,730,730,1600 JAMES ST,FORGERY/COUNTERFEIT,False,9111
2017/11/14 05:00:00+00,845,845,2900 ERIE BLVD E,DISORDERLY CONDUCT,True,9112
2017/11/14 05:00:00+00,1500,700,100 PETERS ST,CRIMINAL MISCHIEF,True,9113
2017/11/14 05:00:00+00,800,1043,300 APPLE ST,SIMPLE ASSAULT,False,9114
2017/11/14 05:00:00+00,1025,1025,4700 S  SALINA ST,CRIMINAL MISCHIEF,True,9115
2017/11/14 05:00:00+00,1054,1054,400 FABIUS ST,POSSESSION/MARIJUANA,True,9116
2017/11/14 05:00:00+00,1055,1055,400 S  BEECH ST,POSSESSION/MARIJUANA,True,9117
2017/11/14 05:00:00+00,1409,1409,100 W  LAFAYETTE AV,POSSESSION/MARIJUANA,True,9118
2017/11/14 05:00:00+00,1419,1419,100 BALLANTYNE RD,OFFN AGAINST FAMILY,False,9119
2017/11/14 05:00:00+00,1536,1539,200 GRAND AV,SIMPLE ASSAULT,False,9120
2017/11/14 05:00:00+00,1707,1707,100 W  CORNING AV,POSSESSION/MARIJUANA,True,9121
2017/11/14 05:00:00+00,1927,1927,0 WOOD AV,POSSESSION/MARIJUANA,True,9122
2017/11/14 05:00:00+00,1932,1932,0 S  CLINTON ST,OFFN AGAINST FAMILY,True,9123
2017/11/14 05:00:00+00,2135,2135,100 POLK ST,SIMPLE ASSAULT,False,9124
2017/11/14 05:00:00+00,2231,2231,200 MERRILL ST,SIMPLE ASSAULT,False,9125
2017/11/14 05:00:00+00,2349,2349,200 FITCH ST,CRIMINAL MISCHIEF,False,9126
2017/11/15 05:00:00+00,41,41,600 S  WARREN ST,OFFN AGAINST FAMILY,False,9127
2017/11/15 05:00:00+00,47,47,1700 S  SALINA ST,CRIMINAL MISCHIEF,True,9128
2017/11/15 05:00:00+00,205,205,1400 W  COLVIN ST,SIMPLE ASSAULT,False,9129
2017/11/15 05:00:00+00,514,514,300 SPENCER ST,CRIMINAL MISCHIEF,True,9130
2017/11/15 05:00:00+00,600,600,100 W  OSTRANDER AV,CRIMINAL MISCHIEF,True,9131
2017/11/15 05:00:00+00,1800,745,200 LIME ST,CRIMINAL MISCHIEF,True,9132
2017/11/15 05:00:00+00,938,938,1200 CANAL ST,OFFN AGAINST FAMILY,False,9133
2017/11/15 05:00:00+00,1447,1447,800 S  WILBUR AV,OFFN AGAINST FAMILY,True,9134
2017/11/15 05:00:00+00,1620,1620,2100 E  FAYETTE ST,CRIMINAL MISCHIEF,True,9135
2017/11/15 05:00:00+00,1651,1651,200 MAGNOLIA ST,SIMPLE ASSAULT,False,9136
2017/11/15 05:00:00+00,1730,1730,100 WHITWELL DR,POSSESSION/USE DRUG,False,9137
2017/11/15 05:00:00+00,1750,1750,300 E  DIVISION ST,POSSESSION/MARIJUANA,False,9138
2017/11/15 05:00:00+00,1818,1818,300 S  CLINTON ST,FORGERY/COUNTERFEIT,False,9139
2017/11/15 05:00:00+00,1908,1908,100 SOUTH AV,POSSESSION/MARIJUANA,True,9140
2017/11/15 05:00:00+00,1944,1944,0 OAKWOOD AV,POSSESSION/MARIJUANA,True,9141
2017/11/15 05:00:00+00,2206,2206,200 W  CALTHROP AV,POSSESSION/MARIJUANA,False,9142
2017/11/15 05:00:00+00,2328,2328,100 BRADFORD ST,CRIMINAL MISCHIEF,False,9143
2017/11/15 05:00:00+00,2333,2333,0 W  ONONDAGA ST,POSSESSION/MARIJUANA,False,9144
2017/11/15 05:00:00+00,2345,2345,2000 GRANT BLVD,CRIMINAL MISCHIEF,True,9145
2017/11/15 05:00:00+00,1651,1651,300 E  DIVISION ST,SIMPLE ASSAULT,False,9146
2017/11/16 05:00:00+00,22,22,1300 BUTTERNUT ST,SIMPLE ASSAULT,False,9147
